"Salix"	"Rgaller"	"cooccur"	"interact"	"salix_ID"	"galler_ID"	"post_mean"	"post_SD"
"2825"	"glauca"	"Hspira"	0	0	22	52	0.545143663965149	0.048141703207588
"2826"	"caprea"	"Hspira"	1	0	11	52	0.456512080518707	0.0403384966949806
"2827"	"mielichhoferi"	"Hspira"	0	0	33	52	0.545143663965149	0.048141703207588
"2828"	"waldsteiniana"	"Hspira"	2	0	52	52	0.392670223765779	0.0333507633690987
"2829"	"pentandra"	"Hspira"	3	0	37	52	0.344493791569958	0.0277054286114692
"2830"	"breviserrata"	"Hspira"	0	0	10	52	0.545143663965149	0.048141703207588
"2831"	"reticulata"	"Hspira"	0	0	43	52	0.545143663965149	0.048141703207588
"2832"	"retusa"	"Hspira"	0	0	44	52	0.545143663965149	0.048141703207588
"2833"	"aurita"	"Hspira"	1	0	6	52	0.456512080518707	0.0403384966949806
"2834"	"triandra"	"Hspira"	0	0	48	52	0.545143663965149	0.048141703207588
"2835"	"lanata"	"Hspira"	0	0	28	52	0.545143663965149	0.048141703207588
"2836"	"herbacea"	"Hspira"	0	0	27	52	0.545143663965149	0.048141703207588
"2837"	"borealis"	"Hspira"	0	0	9	52	0.545143663965149	0.048141703207588
"2838"	"myrtilloides"	"Hspira"	0	0	36	52	0.545143663965149	0.048141703207588
"2839"	"viminalis"	"Hspira"	0	0	49	52	0.545143663965149	0.048141703207588
"2840"	"glabra"	"Hspira"	1	0	21	52	0.456512080518707	0.0403384966949806
"2841"	"apennina"	"Hspira"	0	0	4	52	0.545143663965149	0.048141703207588
"2842"	"rubens"	"Hspira"	0	0	46	52	0.545143663965149	0.048141703207588
"2843"	"rosmarinifolia"	"Hspira"	0	0	45	52	0.545143663965149	0.048141703207588
"2844"	"caprea x appendiculata"	"Hspira"	1	0	12	52	0.456512080518707	0.0403384966949806
"2845"	"cinerea oleifolia"	"Hspira"	0	0	14	52	0.545143663965149	0.048141703207588
"2846"	"viminalis x caprea"	"Hspira"	0	0	51	52	0.545143663965149	0.048141703207588
"2847"	"viminalis x ?"	"Hspira"	0	0	50	52	0.545143663965149	0.048141703207588
"2848"	"alpina?"	"Hspira"	0	0	3	52	0.545143663965149	0.048141703207588
"2849"	"phylicifolia x caprea ?"	"Hspira"	0	0	39	52	0.545143663965149	0.048141703207588
"2850"	"lapponum x glauca?"	"Hspira"	0	0	31	52	0.545143663965149	0.048141703207588
"2851"	"lapponum x glauca"	"Hspira"	0	0	30	52	0.545143663965149	0.048141703207588
"2852"	"aurita x caprea"	"Hspira"	0	0	7	52	0.545143663965149	0.048141703207588
"2853"	"starkeana"	"Hspira"	0	0	47	52	0.545143663965149	0.048141703207588
"2854"	"hastata x phylicifolia"	"Hspira"	0	0	25	52	0.545143663965149	0.048141703207588
"2855"	"lapponum x phylicifolia"	"Hspira"	0	0	32	52	0.545143663965149	0.048141703207588
"2856"	"acutifolia"	"Hspira"	0	0	1	52	0.545143663965149	0.048141703207588
"2857"	"bicolor"	"Hspira"	0	0	8	52	0.545143663965149	0.048141703207588
"2858"	"polaris"	"Hspira"	0	0	40	52	0.545143663965149	0.048141703207588
"2859"	"cinerea x myrsinifolia"	"Hspira"	0	0	15	52	0.545143663965149	0.048141703207588
"2860"	"fragilis x pentandra"	"Hspira"	0	0	20	52	0.545143663965149	0.048141703207588
"2861"	"elaeagnos"	"Elanat"	0	0	17	13	0.545143663965149	0.048141703207588
"2862"	"appendiculata"	"Elanat"	0	0	5	13	0.545143663965149	0.048141703207588
"2863"	"myrsinifolia"	"Elanat"	2	0	34	13	0.392670223765779	0.0333507633690987
"2864"	"foetida"	"Elanat"	0	0	18	13	0.545143663965149	0.048141703207588
"2865"	"hastata"	"Elanat"	5	0	24	13	0.276617725210864	0.0197130189271469
"2866"	"daphnoides"	"Elanat"	0	0	16	13	0.545143663965149	0.048141703207588
"2867"	"helvetica"	"Elanat"	0	0	26	13	0.545143663965149	0.048141703207588
"2868"	"glaucosericea"	"Elanat"	0	0	23	13	0.545143663965149	0.048141703207588
"2869"	"cinerea"	"Elanat"	0	0	13	13	0.545143663965149	0.048141703207588
"2870"	"purpurea"	"Elanat"	0	0	41	13	0.545143663965149	0.048141703207588
"2871"	"alba"	"Elanat"	0	0	2	13	0.545143663965149	0.048141703207588
"2872"	"fragilis"	"Elanat"	0	0	19	13	0.545143663965149	0.048141703207588
"2873"	"repens"	"Elanat"	0	0	42	13	0.545143663965149	0.048141703207588
"2874"	"lapponum"	"Elanat"	5	0	29	13	0.276617725210864	0.0197130189271469
"2875"	"myrsinites"	"Elanat"	0	0	35	13	0.545143663965149	0.048141703207588
"2876"	"phylicifolia"	"Elanat"	6	0	38	13	0.25181045234878	0.0168960197292283
"2877"	"glauca"	"Elanat"	5	0	22	13	0.276617725210864	0.0197130189271469
"2878"	"caprea"	"Elanat"	0	0	11	13	0.545143663965149	0.048141703207588
"2879"	"mielichhoferi"	"Elanat"	0	0	33	13	0.545143663965149	0.048141703207588
"2880"	"waldsteiniana"	"Elanat"	0	0	52	13	0.545143663965149	0.048141703207588
"2881"	"pentandra"	"Elanat"	0	0	37	13	0.545143663965149	0.048141703207588
"2882"	"breviserrata"	"Elanat"	0	0	10	13	0.545143663965149	0.048141703207588
"2883"	"reticulata"	"Elanat"	0	0	43	13	0.545143663965149	0.048141703207588
"2884"	"retusa"	"Elanat"	0	0	44	13	0.545143663965149	0.048141703207588
"2885"	"aurita"	"Elanat"	0	0	6	13	0.545143663965149	0.048141703207588
"2886"	"triandra"	"Elanat"	0	0	48	13	0.545143663965149	0.048141703207588
"2887"	"lanata"	"Elanat"	14	14	28	13	0.877664068976176	0.00560658443328911
"2888"	"herbacea"	"Elanat"	0	0	27	13	0.545143663965149	0.048141703207588
"2889"	"borealis"	"Elanat"	0	0	9	13	0.545143663965149	0.048141703207588
"2890"	"myrtilloides"	"Elanat"	0	0	36	13	0.545143663965149	0.048141703207588
"2891"	"viminalis"	"Elanat"	0	0	49	13	0.545143663965149	0.048141703207588
"2892"	"glabra"	"Elanat"	0	0	21	13	0.545143663965149	0.048141703207588
"2893"	"apennina"	"Elanat"	0	0	4	13	0.545143663965149	0.048141703207588
"2894"	"rubens"	"Elanat"	0	0	46	13	0.545143663965149	0.048141703207588
"2895"	"rosmarinifolia"	"Elanat"	0	0	45	13	0.545143663965149	0.048141703207588
"2896"	"caprea x appendiculata"	"Elanat"	0	0	12	13	0.545143663965149	0.048141703207588
"2897"	"cinerea oleifolia"	"Elanat"	0	0	14	13	0.545143663965149	0.048141703207588
"2898"	"viminalis x caprea"	"Elanat"	0	0	51	13	0.545143663965149	0.048141703207588
"2899"	"viminalis x ?"	"Elanat"	0	0	50	13	0.545143663965149	0.048141703207588
"2900"	"alpina?"	"Elanat"	0	0	3	13	0.545143663965149	0.048141703207588
"2901"	"phylicifolia x caprea ?"	"Elanat"	0	0	39	13	0.545143663965149	0.048141703207588
"2902"	"lapponum x glauca?"	"Elanat"	0	0	31	13	0.545143663965149	0.048141703207588
"2903"	"lapponum x glauca"	"Elanat"	0	0	30	13	0.545143663965149	0.048141703207588
"2904"	"aurita x caprea"	"Elanat"	0	0	7	13	0.545143663965149	0.048141703207588
"2905"	"starkeana"	"Elanat"	0	0	47	13	0.545143663965149	0.048141703207588
"2906"	"hastata x phylicifolia"	"Elanat"	0	0	25	13	0.545143663965149	0.048141703207588
"2907"	"lapponum x phylicifolia"	"Elanat"	0	0	32	13	0.545143663965149	0.048141703207588
"2908"	"acutifolia"	"Elanat"	0	0	1	13	0.545143663965149	0.048141703207588
"2909"	"bicolor"	"Elanat"	0	0	8	13	0.545143663965149	0.048141703207588
"2910"	"polaris"	"Elanat"	0	0	40	13	0.545143663965149	0.048141703207588
"2911"	"cinerea x myrsinifolia"	"Elanat"	0	0	15	13	0.545143663965149	0.048141703207588
"2912"	"fragilis x pentandra"	"Elanat"	0	0	20	13	0.545143663965149	0.048141703207588
"2913"	"elaeagnos"	"Omyrti"	0	0	17	77	0.545143663965149	0.048141703207588
"2914"	"appendiculata"	"Omyrti"	0	0	5	77	0.545143663965149	0.048141703207588
"2915"	"myrsinifolia"	"Omyrti"	2	0	34	77	0.392670223765779	0.0333507633690987
"2916"	"foetida"	"Omyrti"	0	0	18	77	0.545143663965149	0.048141703207588
"2917"	"hastata"	"Omyrti"	2	0	24	77	0.392670223765779	0.0333507633690987
"2918"	"daphnoides"	"Omyrti"	0	0	16	77	0.545143663965149	0.048141703207588
"2919"	"helvetica"	"Omyrti"	0	0	26	77	0.545143663965149	0.048141703207588
"2920"	"glaucosericea"	"Omyrti"	0	0	23	77	0.545143663965149	0.048141703207588
"2921"	"cinerea"	"Omyrti"	0	0	13	77	0.545143663965149	0.048141703207588
"2922"	"purpurea"	"Omyrti"	0	0	41	77	0.545143663965149	0.048141703207588
"2923"	"alba"	"Omyrti"	0	0	2	77	0.545143663965149	0.048141703207588
"2924"	"fragilis"	"Omyrti"	0	0	19	77	0.545143663965149	0.048141703207588
"2925"	"repens"	"Omyrti"	0	0	42	77	0.545143663965149	0.048141703207588
"2926"	"lapponum"	"Omyrti"	2	0	29	77	0.392670223765779	0.0333507633690987
"2927"	"myrsinites"	"Omyrti"	1	0	35	77	0.456512080518707	0.0403384966949806
"2928"	"phylicifolia"	"Omyrti"	2	0	38	77	0.392670223765779	0.0333507633690987
"2929"	"glauca"	"Omyrti"	1	0	22	77	0.456512080518707	0.0403384966949806
"2930"	"caprea"	"Omyrti"	2	0	11	77	0.392670223765779	0.0333507633690987
"2931"	"mielichhoferi"	"Omyrti"	0	0	33	77	0.545143663965149	0.048141703207588
"2932"	"waldsteiniana"	"Omyrti"	0	0	52	77	0.545143663965149	0.048141703207588
"2933"	"pentandra"	"Omyrti"	0	0	37	77	0.545143663965149	0.048141703207588
"2934"	"breviserrata"	"Omyrti"	0	0	10	77	0.545143663965149	0.048141703207588
"2935"	"reticulata"	"Omyrti"	0	0	43	77	0.545143663965149	0.048141703207588
"2936"	"retusa"	"Omyrti"	0	0	44	77	0.545143663965149	0.048141703207588
"2937"	"aurita"	"Omyrti"	0	0	6	77	0.545143663965149	0.048141703207588
"2938"	"triandra"	"Omyrti"	0	0	48	77	0.545143663965149	0.048141703207588
"2939"	"lanata"	"Omyrti"	1	0	28	77	0.456512080518707	0.0403384966949806
"2940"	"herbacea"	"Omyrti"	0	0	27	77	0.545143663965149	0.048141703207588
"2941"	"borealis"	"Omyrti"	1	0	9	77	0.456512080518707	0.0403384966949806
"2942"	"myrtilloides"	"Omyrti"	5	5	36	77	0.769196024298372	0.0174898299416604
"2943"	"viminalis"	"Omyrti"	0	0	49	77	0.545143663965149	0.048141703207588
"2944"	"glabra"	"Omyrti"	0	0	21	77	0.545143663965149	0.048141703207588
"2945"	"apennina"	"Omyrti"	0	0	4	77	0.545143663965149	0.048141703207588
"2946"	"rubens"	"Omyrti"	0	0	46	77	0.545143663965149	0.048141703207588
"2947"	"rosmarinifolia"	"Omyrti"	0	0	45	77	0.545143663965149	0.048141703207588
"2948"	"caprea x appendiculata"	"Omyrti"	0	0	12	77	0.545143663965149	0.048141703207588
"2949"	"cinerea oleifolia"	"Omyrti"	0	0	14	77	0.545143663965149	0.048141703207588
"2950"	"viminalis x caprea"	"Omyrti"	0	0	51	77	0.545143663965149	0.048141703207588
"2951"	"viminalis x ?"	"Omyrti"	0	0	50	77	0.545143663965149	0.048141703207588
"2952"	"alpina?"	"Omyrti"	0	0	3	77	0.545143663965149	0.048141703207588
"2953"	"phylicifolia x caprea ?"	"Omyrti"	0	0	39	77	0.545143663965149	0.048141703207588
"2954"	"lapponum x glauca?"	"Omyrti"	0	0	31	77	0.545143663965149	0.048141703207588
"2955"	"lapponum x glauca"	"Omyrti"	0	0	30	77	0.545143663965149	0.048141703207588
"2956"	"aurita x caprea"	"Omyrti"	0	0	7	77	0.545143663965149	0.048141703207588
"2957"	"starkeana"	"Omyrti"	1	0	47	77	0.456512080518707	0.0403384966949806
"2958"	"hastata x phylicifolia"	"Omyrti"	1	0	25	77	0.456512080518707	0.0403384966949806
"2959"	"lapponum x phylicifolia"	"Omyrti"	1	0	32	77	0.456512080518707	0.0403384966949806
"2960"	"acutifolia"	"Omyrti"	0	0	1	77	0.545143663965149	0.048141703207588
"2961"	"bicolor"	"Omyrti"	0	0	8	77	0.545143663965149	0.048141703207588
"2962"	"polaris"	"Omyrti"	0	0	40	77	0.545143663965149	0.048141703207588
"2963"	"cinerea x myrsinifolia"	"Omyrti"	0	0	15	77	0.545143663965149	0.048141703207588
"2964"	"fragilis x pentandra"	"Omyrti"	0	0	20	77	0.545143663965149	0.048141703207588
"2965"	"elaeagnos"	"Hnudip"	0	0	17	37	0.545143663965149	0.048141703207588
"2966"	"appendiculata"	"Hnudip"	0	0	5	37	0.545143663965149	0.048141703207588
"2967"	"myrsinifolia"	"Hnudip"	9	0	34	37	0.198425606869224	0.0112399540095504
"2968"	"foetida"	"Hnudip"	0	0	18	37	0.545143663965149	0.048141703207588
"2969"	"hastata"	"Hnudip"	5	0	24	37	0.276617725210864	0.0197130189271469
"2970"	"daphnoides"	"Hnudip"	0	0	16	37	0.545143663965149	0.048141703207588
"2971"	"helvetica"	"Hnudip"	0	0	26	37	0.545143663965149	0.048141703207588
"2972"	"glaucosericea"	"Hnudip"	0	0	23	37	0.545143663965149	0.048141703207588
"2973"	"cinerea"	"Hnudip"	0	0	13	37	0.545143663965149	0.048141703207588
"2974"	"purpurea"	"Hnudip"	0	0	41	37	0.545143663965149	0.048141703207588
"2975"	"alba"	"Hnudip"	0	0	2	37	0.545143663965149	0.048141703207588
"2976"	"fragilis"	"Hnudip"	0	0	19	37	0.545143663965149	0.048141703207588
"2977"	"repens"	"Hnudip"	0	0	42	37	0.545143663965149	0.048141703207588
"2978"	"lapponum"	"Hnudip"	4	0	29	37	0.306846955494385	0.0232433133556618
"2979"	"myrsinites"	"Hnudip"	0	0	35	37	0.545143663965149	0.048141703207588
"2980"	"phylicifolia"	"Hnudip"	20	20	38	37	0.90684880131582	0.00335871971813133
"2981"	"glauca"	"Hnudip"	6	0	22	37	0.25181045234878	0.0168960197292283
"2982"	"caprea"	"Hnudip"	5	0	11	37	0.276617725210864	0.0197130189271469
"2983"	"mielichhoferi"	"Hnudip"	0	0	33	37	0.545143663965149	0.048141703207588
"2984"	"waldsteiniana"	"Hnudip"	0	0	52	37	0.545143663965149	0.048141703207588
"2985"	"pentandra"	"Hnudip"	0	0	37	37	0.545143663965149	0.048141703207588
"2986"	"breviserrata"	"Hnudip"	0	0	10	37	0.545143663965149	0.048141703207588
"2987"	"reticulata"	"Hnudip"	0	0	43	37	0.545143663965149	0.048141703207588
"2988"	"retusa"	"Hnudip"	0	0	44	37	0.545143663965149	0.048141703207588
"2989"	"aurita"	"Hnudip"	1	0	6	37	0.456512080518707	0.0403384966949806
"2990"	"triandra"	"Hnudip"	0	0	48	37	0.545143663965149	0.048141703207588
"2991"	"lanata"	"Hnudip"	1	0	28	37	0.456512080518707	0.0403384966949806
"2992"	"herbacea"	"Hnudip"	0	0	27	37	0.545143663965149	0.048141703207588
"2993"	"borealis"	"Hnudip"	0	0	9	37	0.545143663965149	0.048141703207588
"2994"	"myrtilloides"	"Hnudip"	2	0	36	37	0.392670223765779	0.0333507633690987
"2995"	"viminalis"	"Hnudip"	0	0	49	37	0.545143663965149	0.048141703207588
"2996"	"glabra"	"Hnudip"	0	0	21	37	0.545143663965149	0.048141703207588
"2997"	"apennina"	"Hnudip"	0	0	4	37	0.545143663965149	0.048141703207588
"2998"	"rubens"	"Hnudip"	0	0	46	37	0.545143663965149	0.048141703207588
"2999"	"rosmarinifolia"	"Hnudip"	0	0	45	37	0.545143663965149	0.048141703207588
"3000"	"caprea x appendiculata"	"Hnudip"	0	0	12	37	0.545143663965149	0.048141703207588
"3001"	"cinerea oleifolia"	"Hnudip"	0	0	14	37	0.545143663965149	0.048141703207588
"3002"	"viminalis x caprea"	"Hnudip"	0	0	51	37	0.545143663965149	0.048141703207588
"3003"	"viminalis x ?"	"Hnudip"	0	0	50	37	0.545143663965149	0.048141703207588
"3004"	"alpina?"	"Hnudip"	0	0	3	37	0.545143663965149	0.048141703207588
"3005"	"phylicifolia x caprea ?"	"Hnudip"	0	0	39	37	0.545143663965149	0.048141703207588
"3006"	"lapponum x glauca?"	"Hnudip"	0	0	31	37	0.545143663965149	0.048141703207588
"3007"	"lapponum x glauca"	"Hnudip"	0	0	30	37	0.545143663965149	0.048141703207588
"3008"	"aurita x caprea"	"Hnudip"	0	0	7	37	0.545143663965149	0.048141703207588
"3009"	"starkeana"	"Hnudip"	0	0	47	37	0.545143663965149	0.048141703207588
"3010"	"hastata x phylicifolia"	"Hnudip"	0	0	25	37	0.545143663965149	0.048141703207588
"3011"	"lapponum x phylicifolia"	"Hnudip"	0	0	32	37	0.545143663965149	0.048141703207588
"3012"	"acutifolia"	"Hnudip"	0	0	1	37	0.545143663965149	0.048141703207588
"3013"	"bicolor"	"Hnudip"	0	0	8	37	0.545143663965149	0.048141703207588
"3014"	"polaris"	"Hnudip"	0	0	40	37	0.545143663965149	0.048141703207588
"3015"	"cinerea x myrsinifolia"	"Hnudip"	0	0	15	37	0.545143663965149	0.048141703207588
"3016"	"fragilis x pentandra"	"Hnudip"	0	0	20	37	0.545143663965149	0.048141703207588
"3017"	"elaeagnos"	"Hleuco"	1	0	17	36	0.456512080518707	0.0403384966949806
"3018"	"appendiculata"	"Hleuco"	2	0	5	36	0.392670223765779	0.0333507633690987
"3019"	"myrsinifolia"	"Hleuco"	3	0	34	36	0.344493791569958	0.0277054286114692
"3020"	"foetida"	"Hleuco"	0	0	18	36	0.545143663965149	0.048141703207588
"3021"	"hastata"	"Hleuco"	1	0	24	36	0.456512080518707	0.0403384966949806
"3022"	"daphnoides"	"Hleuco"	0	0	16	36	0.545143663965149	0.048141703207588
"3023"	"helvetica"	"Hleuco"	0	0	26	36	0.545143663965149	0.048141703207588
"3024"	"glaucosericea"	"Hleuco"	0	0	23	36	0.545143663965149	0.048141703207588
"3025"	"cinerea"	"Hleuco"	13	0	13	36	0.154697060955773	0.00720446555548387
"3026"	"purpurea"	"Hleuco"	3	0	41	36	0.344493791569958	0.0277054286114692
"3027"	"alba"	"Hleuco"	1	0	2	36	0.456512080518707	0.0403384966949806
"3028"	"fragilis"	"Hleuco"	1	0	19	36	0.456512080518707	0.0403384966949806
"3029"	"repens"	"Hleuco"	0	0	42	36	0.545143663965149	0.048141703207588
"3030"	"lapponum"	"Hleuco"	5	0	29	36	0.276617725210864	0.0197130189271469
"3031"	"myrsinites"	"Hleuco"	0	0	35	36	0.545143663965149	0.048141703207588
"3032"	"phylicifolia"	"Hleuco"	4	0	38	36	0.306846955494385	0.0232433133556618
"3033"	"glauca"	"Hleuco"	3	0	22	36	0.344493791569958	0.0277054286114692
"3034"	"caprea"	"Hleuco"	39	39	11	36	0.946935911108899	0.00113810936083473
"3035"	"mielichhoferi"	"Hleuco"	0	0	33	36	0.545143663965149	0.048141703207588
"3036"	"waldsteiniana"	"Hleuco"	0	0	52	36	0.545143663965149	0.048141703207588
"3037"	"pentandra"	"Hleuco"	1	0	37	36	0.456512080518707	0.0403384966949806
"3038"	"breviserrata"	"Hleuco"	0	0	10	36	0.545143663965149	0.048141703207588
"3039"	"reticulata"	"Hleuco"	0	0	43	36	0.545143663965149	0.048141703207588
"3040"	"retusa"	"Hleuco"	0	0	44	36	0.545143663965149	0.048141703207588
"3041"	"aurita"	"Hleuco"	7	0	6	36	0.231086455862499	0.0146235144851536
"3042"	"triandra"	"Hleuco"	0	0	48	36	0.545143663965149	0.048141703207588
"3043"	"lanata"	"Hleuco"	0	0	28	36	0.545143663965149	0.048141703207588
"3044"	"herbacea"	"Hleuco"	0	0	27	36	0.545143663965149	0.048141703207588
"3045"	"borealis"	"Hleuco"	0	0	9	36	0.545143663965149	0.048141703207588
"3046"	"myrtilloides"	"Hleuco"	1	0	36	36	0.456512080518707	0.0403384966949806
"3047"	"viminalis"	"Hleuco"	1	0	49	36	0.456512080518707	0.0403384966949806
"3048"	"glabra"	"Hleuco"	0	0	21	36	0.545143663965149	0.048141703207588
"3049"	"apennina"	"Hleuco"	0	0	4	36	0.545143663965149	0.048141703207588
"3050"	"rubens"	"Hleuco"	0	0	46	36	0.545143663965149	0.048141703207588
"3051"	"rosmarinifolia"	"Hleuco"	0	0	45	36	0.545143663965149	0.048141703207588
"3052"	"caprea x appendiculata"	"Hleuco"	0	0	12	36	0.545143663965149	0.048141703207588
"3053"	"cinerea oleifolia"	"Hleuco"	0	0	14	36	0.545143663965149	0.048141703207588
"3054"	"viminalis x caprea"	"Hleuco"	0	0	51	36	0.545143663965149	0.048141703207588
"3055"	"viminalis x ?"	"Hleuco"	0	0	50	36	0.545143663965149	0.048141703207588
"3056"	"alpina?"	"Hleuco"	0	0	3	36	0.545143663965149	0.048141703207588
"3057"	"phylicifolia x caprea ?"	"Hleuco"	0	0	39	36	0.545143663965149	0.048141703207588
"3058"	"lapponum x glauca?"	"Hleuco"	0	0	31	36	0.545143663965149	0.048141703207588
"3059"	"lapponum x glauca"	"Hleuco"	0	0	30	36	0.545143663965149	0.048141703207588
"3060"	"aurita x caprea"	"Hleuco"	0	0	7	36	0.545143663965149	0.048141703207588
"3061"	"starkeana"	"Hleuco"	0	0	47	36	0.545143663965149	0.048141703207588
"3062"	"hastata x phylicifolia"	"Hleuco"	0	0	25	36	0.545143663965149	0.048141703207588
"3063"	"lapponum x phylicifolia"	"Hleuco"	0	0	32	36	0.545143663965149	0.048141703207588
"3064"	"acutifolia"	"Hleuco"	0	0	1	36	0.545143663965149	0.048141703207588
"3065"	"bicolor"	"Hleuco"	0	0	8	36	0.545143663965149	0.048141703207588
"3066"	"polaris"	"Hleuco"	0	0	40	36	0.545143663965149	0.048141703207588
"3067"	"cinerea x myrsinifolia"	"Hleuco"	0	0	15	36	0.545143663965149	0.048141703207588
"3068"	"fragilis x pentandra"	"Hleuco"	1	0	20	36	0.456512080518707	0.0403384966949806
"3069"	"elaeagnos"	"Hacuti"	0	0	17	28	0.545143663965149	0.048141703207588
"3070"	"appendiculata"	"Hacuti"	0	0	5	28	0.545143663965149	0.048141703207588
"3071"	"myrsinifolia"	"Hacuti"	3	0	34	28	0.344493791569958	0.0277054286114692
"3072"	"foetida"	"Hacuti"	0	0	18	28	0.545143663965149	0.048141703207588
"3073"	"hastata"	"Hacuti"	1	0	24	28	0.456512080518707	0.0403384966949806
"3074"	"daphnoides"	"Hacuti"	0	0	16	28	0.545143663965149	0.048141703207588
"3075"	"helvetica"	"Hacuti"	0	0	26	28	0.545143663965149	0.048141703207588
"3076"	"glaucosericea"	"Hacuti"	0	0	23	28	0.545143663965149	0.048141703207588
"3077"	"cinerea"	"Hacuti"	0	0	13	28	0.545143663965149	0.048141703207588
"3078"	"purpurea"	"Hacuti"	0	0	41	28	0.545143663965149	0.048141703207588
"3079"	"alba"	"Hacuti"	0	0	2	28	0.545143663965149	0.048141703207588
"3080"	"fragilis"	"Hacuti"	0	0	19	28	0.545143663965149	0.048141703207588
"3081"	"repens"	"Hacuti"	0	0	42	28	0.545143663965149	0.048141703207588
"3082"	"lapponum"	"Hacuti"	16	15	29	28	0.841952286759143	0.00629146171519125
"3083"	"myrsinites"	"Hacuti"	1	0	35	28	0.456512080518707	0.0403384966949806
"3084"	"phylicifolia"	"Hacuti"	3	0	38	28	0.344493791569958	0.0277054286114692
"3085"	"glauca"	"Hacuti"	10	0	22	28	0.185328786690772	0.00996536936807154
"3086"	"caprea"	"Hacuti"	1	0	11	28	0.456512080518707	0.0403384966949806
"3087"	"mielichhoferi"	"Hacuti"	0	0	33	28	0.545143663965149	0.048141703207588
"3088"	"waldsteiniana"	"Hacuti"	0	0	52	28	0.545143663965149	0.048141703207588
"3089"	"pentandra"	"Hacuti"	0	0	37	28	0.545143663965149	0.048141703207588
"3090"	"breviserrata"	"Hacuti"	0	0	10	28	0.545143663965149	0.048141703207588
"3091"	"reticulata"	"Hacuti"	0	0	43	28	0.545143663965149	0.048141703207588
"3092"	"retusa"	"Hacuti"	0	0	44	28	0.545143663965149	0.048141703207588
"3093"	"aurita"	"Hacuti"	0	0	6	28	0.545143663965149	0.048141703207588
"3094"	"triandra"	"Hacuti"	0	0	48	28	0.545143663965149	0.048141703207588
"3095"	"lanata"	"Hacuti"	0	0	28	28	0.545143663965149	0.048141703207588
"3096"	"herbacea"	"Hacuti"	1	0	27	28	0.456512080518707	0.0403384966949806
"3097"	"borealis"	"Hacuti"	0	0	9	28	0.545143663965149	0.048141703207588
"3098"	"myrtilloides"	"Hacuti"	0	0	36	28	0.545143663965149	0.048141703207588
"3099"	"viminalis"	"Hacuti"	0	0	49	28	0.545143663965149	0.048141703207588
"3100"	"glabra"	"Hacuti"	0	0	21	28	0.545143663965149	0.048141703207588
"3101"	"apennina"	"Hacuti"	0	0	4	28	0.545143663965149	0.048141703207588
"3102"	"rubens"	"Hacuti"	0	0	46	28	0.545143663965149	0.048141703207588
"3103"	"rosmarinifolia"	"Hacuti"	0	0	45	28	0.545143663965149	0.048141703207588
"3104"	"caprea x appendiculata"	"Hacuti"	0	0	12	28	0.545143663965149	0.048141703207588
"3105"	"cinerea oleifolia"	"Hacuti"	0	0	14	28	0.545143663965149	0.048141703207588
