"Salix" "Rgaller" "cooccur" "interact" "salix_ID" "galler_ID" "post.mean" "post.sd"
"323" "alba" "Ofoeti" 0 0 2 64 0.062469330986797 0.000543414899234718
"324" "fragilis" "Ofoeti" 0 0 19 64 0.062469330986797 0.000543414899234718
"325" "repens" "Ofoeti" 0 0 42 64 0.062469330986797 0.000543414899234718
"326" "lapponum" "Ofoeti" 0 0 29 64 0.062469330986797 0.000543414899234718
"327" "myrsinites" "Ofoeti" 0 0 35 64 0.062469330986797 0.000543414899234718
"328" "phylicifolia" "Ofoeti" 0 0 38 64 0.062469330986797 0.000543414899234718
"329" "glauca" "Ofoeti" 0 0 22 64 0.062469330986797 0.000543414899234718
"330" "caprea" "Ofoeti" 0 0 11 64 0.062469330986797 0.000543414899234718
"331" "mielichhoferi" "Ofoeti" 5 0 33 64 0.059699703371357 0.000497763752676545
"332" "waldsteiniana" "Ofoeti" 7 7 52 64 1 0
"333" "pentandra" "Ofoeti" 1 0 37 64 0.0618950360027647 0.00053379613159122
"334" "breviserrata" "Ofoeti" 4 0 10 64 0.0602338061390043 0.000506422251976345
"335" "reticulata" "Ofoeti" 2 0 43 64 0.0613312040821622 0.000524430221890415
"336" "retusa" "Ofoeti" 4 0 44 64 0.0602338061390043 0.000506422251976345
"337" "aurita" "Ofoeti" 0 0 6 64 0.062469330986797 0.000543414899234718
"338" "triandra" "Ofoeti" 0 0 48 64 0.062469330986797 0.000543414899234718
"339" "lanata" "Ofoeti" 0 0 28 64 0.062469330986797 0.000543414899234718
"340" "herbacea" "Ofoeti" 0 0 27 64 0.062469330986797 0.000543414899234718
"341" "borealis" "Ofoeti" 0 0 9 64 0.062469330986797 0.000543414899234718
"342" "myrtilloides" "Ofoeti" 0 0 36 64 0.062469330986797 0.000543414899234718
"343" "viminalis" "Ofoeti" 0 0 49 64 0.062469330986797 0.000543414899234718
"344" "glabra" "Ofoeti" 0 0 21 64 0.062469330986797 0.000543414899234718
"345" "apennina" "Ofoeti" 0 0 4 64 0.062469330986797 0.000543414899234718
"346" "rubens" "Ofoeti" 0 0 46 64 0.062469330986797 0.000543414899234718
"347" "rosmarinifolia" "Ofoeti" 0 0 45 64 0.062469330986797 0.000543414899234718
"348" "caprea x appendiculata" "Ofoeti" 0 0 12 64 0.062469330986797 0.000543414899234718
"349" "cinerea oleifolia" "Ofoeti" 0 0 14 64 0.062469330986797 0.000543414899234718
"350" "viminalis x caprea" "Ofoeti" 0 0 51 64 0.062469330986797 0.000543414899234718
"351" "viminalis x ?" "Ofoeti" 0 0 50 64 0.062469330986797 0.000543414899234718
"352" "alpina?" "Ofoeti" 0 0 3 64 0.062469330986797 0.000543414899234718
"353" "phylicifolia x caprea ?" "Ofoeti" 0 0 39 64 0.062469330986797 0.000543414899234718
"354" "lapponum x glauca?" "Ofoeti" 0 0 31 64 0.062469330986797 0.000543414899234718
"355" "lapponum x glauca" "Ofoeti" 0 0 30 64 0.062469330986797 0.000543414899234718
"356" "aurita x caprea" "Ofoeti" 0 0 7 64 0.062469330986797 0.000543414899234718
"357" "starkeana" "Ofoeti" 0 0 47 64 0.062469330986797 0.000543414899234718
"358" "hastata x phylicifolia" "Ofoeti" 0 0 25 64 0.062469330986797 0.000543414899234718
"359" "lapponum x phylicifolia" "Ofoeti" 0 0 32 64 0.062469330986797 0.000543414899234718
"360" "acutifolia" "Ofoeti" 0 0 1 64 0.062469330986797 0.000543414899234718
"361" "bicolor" "Ofoeti" 0 0 8 64 0.062469330986797 0.000543414899234718
"362" "polaris" "Ofoeti" 0 0 40 64 0.062469330986797 0.000543414899234718
"363" "cinerea x myrsinifolia" "Ofoeti" 0 0 15 64 0.062469330986797 0.000543414899234718
"364" "fragilis x pentandra" "Ofoeti" 0 0 20 64 0.062469330986797 0.000543414899234718
"365" "elaeagnos" "Ohasta" 0 0 17 68 0.062469330986797 0.000543414899234718
"366" "appendiculata" "Ohasta" 3 0 5 68 0.0607775518668684 0.000515308394815073
"367" "myrsinifolia" "Ohasta" 10 0 34 68 0.0571652369936975 0.000457627328680583
"368" "foetida" "Ohasta" 6 0 18 68 0.0591749893015121 0.000489325195806117
"369" "hastata" "Ohasta" 38 38 24 68 1 0
"370" "daphnoides" "Ohasta" 4 0 16 68 0.0602338061390043 0.000506422251976345
"371" "helvetica" "Ohasta" 13 0 26 68 0.0557452847141145 0.000435830667489071
"372" "glaucosericea" "Ohasta" 11 0 23 68 0.0566839496291876 0.000450183713356029
"373" "cinerea" "Ohasta" 0 0 13 68 0.062469330986797 0.000543414899234718
"374" "purpurea" "Ohasta" 5 0 41 68 0.059699703371357 0.000497763752676545
"375" "alba" "Ohasta" 0 0 2 68 0.062469330986797 0.000543414899234718
"376" "fragilis" "Ohasta" 0 0 19 68 0.062469330986797 0.000543414899234718
"377" "repens" "Ohasta" 0 0 42 68 0.062469330986797 0.000543414899234718
"378" "lapponum" "Ohasta" 5 0 29 68 0.059699703371357 0.000497763752676545
"379" "myrsinites" "Ohasta" 2 0 35 68 0.0613312040821622 0.000524430221890415
"380" "phylicifolia" "Ohasta" 4 0 38 68 0.0602338061390043 0.000506422251976345
"381" "glauca" "Ohasta" 10 0 22 68 0.0571652369936975 0.000457627328680583
"382" "caprea" "Ohasta" 3 0 11 68 0.0607775518668684 0.000515308394815073
"383" "mielichhoferi" "Ohasta" 0 0 33 68 0.062469330986797 0.000543414899234718
"384" "waldsteiniana" "Ohasta" 0 0 52 68 0.062469330986797 0.000543414899234718
"385" "pentandra" "Ohasta" 1 0 37 68 0.0618950360027647 0.00053379613159122
"386" "breviserrata" "Ohasta" 4 0 10 68 0.0602338061390043 0.000506422251976345
"387" "reticulata" "Ohasta" 4 0 43 68 0.0602338061390043 0.000506422251976345
"388" "retusa" "Ohasta" 2 0 44 68 0.0613312040821622 0.000524430221890415
"389" "aurita" "Ohasta" 0 0 6 68 0.062469330986797 0.000543414899234718
"390" "triandra" "Ohasta" 0 0 48 68 0.062469330986797 0.000543414899234718
"391" "lanata" "Ohasta" 7 0 28 68 0.05865941852825 0.000481099202799104
"392" "herbacea" "Ohasta" 0 0 27 68 0.062469330986797 0.000543414899234718
"393" "borealis" "Ohasta" 1 0 9 68 0.0618950360027647 0.00053379613159122
"394" "myrtilloides" "Ohasta" 1 0 36 68 0.0618950360027647 0.00053379613159122
"395" "viminalis" "Ohasta" 0 0 49 68 0.062469330986797 0.000543414899234718
"396" "glabra" "Ohasta" 0 0 21 68 0.062469330986797 0.000543414899234718
"397" "apennina" "Ohasta" 0 0 4 68 0.062469330986797 0.000543414899234718
"398" "rubens" "Ohasta" 0 0 46 68 0.062469330986797 0.000543414899234718
"399" "rosmarinifolia" "Ohasta" 0 0 45 68 0.062469330986797 0.000543414899234718
"400" "caprea x appendiculata" "Ohasta" 0 0 12 68 0.062469330986797 0.000543414899234718
"401" "cinerea oleifolia" "Ohasta" 0 0 14 68 0.062469330986797 0.000543414899234718
"402" "viminalis x caprea" "Ohasta" 0 0 51 68 0.062469330986797 0.000543414899234718
"403" "viminalis x ?" "Ohasta" 0 0 50 68 0.062469330986797 0.000543414899234718
"404" "alpina?" "Ohasta" 0 0 3 68 0.062469330986797 0.000543414899234718
"405" "phylicifolia x caprea ?" "Ohasta" 0 0 39 68 0.062469330986797 0.000543414899234718
"406" "lapponum x glauca?" "Ohasta" 0 0 31 68 0.062469330986797 0.000543414899234718
"407" "lapponum x glauca" "Ohasta" 0 0 30 68 0.062469330986797 0.000543414899234718
"408" "aurita x caprea" "Ohasta" 0 0 7 68 0.062469330986797 0.000543414899234718
"409" "starkeana" "Ohasta" 1 0 47 68 0.0618950360027647 0.00053379613159122
"410" "hastata x phylicifolia" "Ohasta" 1 1 25 68 1 0
"411" "lapponum x phylicifolia" "Ohasta" 1 0 32 68 0.0618950360027647 0.00053379613159122
"412" "acutifolia" "Ohasta" 0 0 1 68 0.062469330986797 0.000543414899234718
"413" "bicolor" "Ohasta" 0 0 8 68 0.062469330986797 0.000543414899234718
"414" "polaris" "Ohasta" 0 0 40 68 0.062469330986797 0.000543414899234718
"415" "cinerea x myrsinifolia" "Ohasta" 0 0 15 68 0.062469330986797 0.000543414899234718
"416" "fragilis x pentandra" "Ohasta" 0 0 20 68 0.062469330986797 0.000543414899234718
"417" "elaeagnos" "Oadaph" 4 0 17 56 0.0602338061390043 0.000506422251976345
"418" "appendiculata" "Oadaph" 1 0 5 56 0.0618950360027647 0.00053379613159122
"419" "myrsinifolia" "Oadaph" 5 0 34 56 0.059699703371357 0.000497763752676545
"420" "foetida" "Oadaph" 0 0 18 56 0.062469330986797 0.000543414899234718
"421" "hastata" "Oadaph" 5 0 24 56 0.059699703371357 0.000497763752676545
"422" "daphnoides" "Oadaph" 25 25 16 56 1 0
"423" "helvetica" "Oadaph" 1 0 26 56 0.0618950360027647 0.00053379613159122
"424" "glaucosericea" "Oadaph" 1 0 23 56 0.0618950360027647 0.00053379613159122
"425" "cinerea" "Oadaph" 2 0 13 56 0.0613312040821622 0.000524430221890415
"426" "purpurea" "Oadaph" 8 0 41 56 0.058152754128857 0.000473078701577087
"427" "alba" "Oadaph" 0 0 2 56 0.062469330986797 0.000543414899234718
"428" "fragilis" "Oadaph" 1 0 19 56 0.0618950360027647 0.00053379613159122
"429" "repens" "Oadaph" 1 0 42 56 0.0618950360027647 0.00053379613159122
"430" "lapponum" "Oadaph" 0 0 29 56 0.062469330986797 0.000543414899234718
"431" "myrsinites" "Oadaph" 0 0 35 56 0.062469330986797 0.000543414899234718
"432" "phylicifolia" "Oadaph" 0 0 38 56 0.062469330986797 0.000543414899234718
"433" "glauca" "Oadaph" 0 0 22 56 0.062469330986797 0.000543414899234718
"434" "caprea" "Oadaph" 1 0 11 56 0.0618950360027647 0.00053379613159122
"435" "mielichhoferi" "Oadaph" 1 0 33 56 0.0618950360027647 0.00053379613159122
"436" "waldsteiniana" "Oadaph" 1 0 52 56 0.0618950360027647 0.00053379613159122
"437" "pentandra" "Oadaph" 0 0 37 56 0.062469330986797 0.000543414899234718
"438" "breviserrata" "Oadaph" 0 0 10 56 0.062469330986797 0.000543414899234718
"439" "reticulata" "Oadaph" 0 0 43 56 0.062469330986797 0.000543414899234718
"440" "retusa" "Oadaph" 0 0 44 56 0.062469330986797 0.000543414899234718
"441" "aurita" "Oadaph" 0 0 6 56 0.062469330986797 0.000543414899234718
"442" "triandra" "Oadaph" 1 0 48 56 0.0618950360027647 0.00053379613159122
"443" "lanata" "Oadaph" 0 0 28 56 0.062469330986797 0.000543414899234718
"444" "herbacea" "Oadaph" 0 0 27 56 0.062469330986797 0.000543414899234718
"445" "borealis" "Oadaph" 0 0 9 56 0.062469330986797 0.000543414899234718
"446" "myrtilloides" "Oadaph" 0 0 36 56 0.062469330986797 0.000543414899234718
"447" "viminalis" "Oadaph" 0 0 49 56 0.062469330986797 0.000543414899234718
"448" "glabra" "Oadaph" 0 0 21 56 0.062469330986797 0.000543414899234718
"449" "apennina" "Oadaph" 0 0 4 56 0.062469330986797 0.000543414899234718
"450" "rubens" "Oadaph" 0 0 46 56 0.062469330986797 0.000543414899234718
"451" "rosmarinifolia" "Oadaph" 0 0 45 56 0.062469330986797 0.000543414899234718
"452" "caprea x appendiculata" "Oadaph" 0 0 12 56 0.062469330986797 0.000543414899234718
"453" "cinerea oleifolia" "Oadaph" 0 0 14 56 0.062469330986797 0.000543414899234718
"454" "viminalis x caprea" "Oadaph" 0 0 51 56 0.062469330986797 0.000543414899234718
"455" "viminalis x ?" "Oadaph" 0 0 50 56 0.062469330986797 0.000543414899234718
"456" "alpina?" "Oadaph" 0 0 3 56 0.062469330986797 0.000543414899234718
"457" "phylicifolia x caprea ?" "Oadaph" 0 0 39 56 0.062469330986797 0.000543414899234718
"458" "lapponum x glauca?" "Oadaph" 0 0 31 56 0.062469330986797 0.000543414899234718
"459" "lapponum x glauca" "Oadaph" 0 0 30 56 0.062469330986797 0.000543414899234718
"460" "aurita x caprea" "Oadaph" 0 0 7 56 0.062469330986797 0.000543414899234718
"461" "starkeana" "Oadaph" 0 0 47 56 0.062469330986797 0.000543414899234718
"462" "hastata x phylicifolia" "Oadaph" 0 0 25 56 0.062469330986797 0.000543414899234718
"463" "lapponum x phylicifolia" "Oadaph" 0 0 32 56 0.062469330986797 0.000543414899234718
"464" "acutifolia" "Oadaph" 0 0 1 56 0.062469330986797 0.000543414899234718
"465" "bicolor" "Oadaph" 0 0 8 56 0.062469330986797 0.000543414899234718
"466" "polaris" "Oadaph" 0 0 40 56 0.062469330986797 0.000543414899234718
"467" "cinerea x myrsinifolia" "Oadaph" 0 0 15 56 0.062469330986797 0.000543414899234718
"468" "fragilis x pentandra" "Oadaph" 0 0 20 56 0.062469330986797 0.000543414899234718
"469" "elaeagnos" "Ohelve" 0 0 17 69 0.062469330986797 0.000543414899234718
"470" "appendiculata" "Ohelve" 1 0 5 69 0.0618950360027647 0.00053379613159122
"471" "myrsinifolia" "Ohelve" 1 0 34 69 0.0618950360027647 0.00053379613159122
"472" "foetida" "Ohelve" 0 0 18 69 0.062469330986797 0.000543414899234718
"473" "hastata" "Ohelve" 5 0 24 69 0.059699703371357 0.000497763752676545
"474" "daphnoides" "Ohelve" 1 0 16 69 0.0618950360027647 0.00053379613159122
"475" "helvetica" "Ohelve" 7 7 26 69 1 0
"476" "glaucosericea" "Ohelve" 5 0 23 69 0.059699703371357 0.000497763752676545
"477" "cinerea" "Ohelve" 0 0 13 69 0.062469330986797 0.000543414899234718
"478" "purpurea" "Ohelve" 1 0 41 69 0.0618950360027647 0.00053379613159122
"479" "alba" "Ohelve" 0 0 2 69 0.062469330986797 0.000543414899234718
"480" "fragilis" "Ohelve" 0 0 19 69 0.062469330986797 0.000543414899234718
"481" "repens" "Ohelve" 0 0 42 69 0.062469330986797 0.000543414899234718
"482" "lapponum" "Ohelve" 0 0 29 69 0.062469330986797 0.000543414899234718
"483" "myrsinites" "Ohelve" 0 0 35 69 0.062469330986797 0.000543414899234718
"484" "phylicifolia" "Ohelve" 0 0 38 69 0.062469330986797 0.000543414899234718
"485" "glauca" "Ohelve" 0 0 22 69 0.062469330986797 0.000543414899234718
"486" "caprea" "Ohelve" 0 0 11 69 0.062469330986797 0.000543414899234718
"487" "mielichhoferi" "Ohelve" 0 0 33 69 0.062469330986797 0.000543414899234718
"488" "waldsteiniana" "Ohelve" 0 0 52 69 0.062469330986797 0.000543414899234718
"489" "pentandra" "Ohelve" 0 0 37 69 0.062469330986797 0.000543414899234718
"490" "breviserrata" "Ohelve" 0 0 10 69 0.062469330986797 0.000543414899234718
"491" "reticulata" "Ohelve" 0 0 43 69 0.062469330986797 0.000543414899234718
"492" "retusa" "Ohelve" 0 0 44 69 0.062469330986797 0.000543414899234718
"493" "aurita" "Ohelve" 0 0 6 69 0.062469330986797 0.000543414899234718
"494" "triandra" "Ohelve" 0 0 48 69 0.062469330986797 0.000543414899234718
"495" "lanata" "Ohelve" 0 0 28 69 0.062469330986797 0.000543414899234718
"496" "herbacea" "Ohelve" 0 0 27 69 0.062469330986797 0.000543414899234718
"497" "borealis" "Ohelve" 0 0 9 69 0.062469330986797 0.000543414899234718
"498" "myrtilloides" "Ohelve" 0 0 36 69 0.062469330986797 0.000543414899234718
"499" "viminalis" "Ohelve" 0 0 49 69 0.062469330986797 0.000543414899234718
"500" "glabra" "Ohelve" 0 0 21 69 0.062469330986797 0.000543414899234718
"501" "apennina" "Ohelve" 0 0 4 69 0.062469330986797 0.000543414899234718
"502" "rubens" "Ohelve" 0 0 46 69 0.062469330986797 0.000543414899234718
"503" "rosmarinifolia" "Ohelve" 0 0 45 69 0.062469330986797 0.000543414899234718
"504" "caprea x appendiculata" "Ohelve" 0 0 12 69 0.062469330986797 0.000543414899234718
"505" "cinerea oleifolia" "Ohelve" 0 0 14 69 0.062469330986797 0.000543414899234718
"506" "viminalis x caprea" "Ohelve" 0 0 51 69 0.062469330986797 0.000543414899234718
"507" "viminalis x ?" "Ohelve" 0 0 50 69 0.062469330986797 0.000543414899234718
"508" "alpina?" "Ohelve" 0 0 3 69 0.062469330986797 0.000543414899234718
"509" "phylicifolia x caprea ?" "Ohelve" 0 0 39 69 0.062469330986797 0.000543414899234718
"510" "lapponum x glauca?" "Ohelve" 0 0 31 69 0.062469330986797 0.000543414899234718
"511" "lapponum x glauca" "Ohelve" 0 0 30 69 0.062469330986797 0.000543414899234718
"512" "aurita x caprea" "Ohelve" 0 0 7 69 0.062469330986797 0.000543414899234718
"513" "starkeana" "Ohelve" 0 0 47 69 0.062469330986797 0.000543414899234718
"514" "hastata x phylicifolia" "Ohelve" 0 0 25 69 0.062469330986797 0.000543414899234718
"515" "lapponum x phylicifolia" "Ohelve" 0 0 32 69 0.062469330986797 0.000543414899234718
"516" "acutifolia" "Ohelve" 0 0 1 69 0.062469330986797 0.000543414899234718
"517" "bicolor" "Ohelve" 0 0 8 69 0.062469330986797 0.000543414899234718
"518" "polaris" "Ohelve" 0 0 40 69 0.062469330986797 0.000543414899234718
"519" "cinerea x myrsinifolia" "Ohelve" 0 0 15 69 0.062469330986797 0.000543414899234718
"520" "fragilis x pentandra" "Ohelve" 0 0 20 69 0.062469330986797 0.000543414899234718
"521" "elaeagnos" "Onival" 0 0 17 79 0.062469330986797 0.000543414899234718
"522" "appendiculata" "Onival" 3 0 5 79 0.0607775518668684 0.000515308394815073
"523" "myrsinifolia" "Onival" 9 0 34 79 0.0576547672961005 0.000465256911416698
"524" "foetida" "Onival" 0 0 18 79 0.062469330986797 0.000543414899234718
"525" "hastata" "Onival" 18 0 24 79 0.0535292250612183 0.000402811136587607
"526" "daphnoides" "Onival" 1 0 16 79 0.0618950360027647 0.00053379613159122
"527" "helvetica" "Onival" 11 0 26 79 0.0566839496291876 0.000450183713356029
"528" "glaucosericea" "Onival" 16 16 23 79 1 0
"529" "cinerea" "Onival" 0 0 13 79 0.062469330986797 0.000543414899234718
"530" "purpurea" "Onival" 1 0 41 79 0.0618950360027647 0.00053379613159122
"531" "alba" "Onival" 0 0 2 79 0.062469330986797 0.000543414899234718
"532" "fragilis" "Onival" 0 0 19 79 0.062469330986797 0.000543414899234718
"533" "repens" "Onival" 0 0 42 79 0.062469330986797 0.000543414899234718
"534" "lapponum" "Onival" 17 0 29 79 0.0539582287131186 0.000409108054697392
"535" "myrsinites" "Onival" 3 0 35 79 0.0607775518668684 0.000515308394815073
"536" "phylicifolia" "Onival" 9 0 38 79 0.0576547672961005 0.000465256911416698
"537" "glauca" "Onival" 25 25 22 79 1 0
"538" "caprea" "Onival" 2 0 11 79 0.0613312040821622 0.000524430221890415
"539" "mielichhoferi" "Onival" 0 0 33 79 0.062469330986797 0.000543414899234718
"540" "waldsteiniana" "Onival" 0 0 52 79 0.062469330986797 0.000543414899234718
"541" "pentandra" "Onival" 2 0 37 79 0.0613312040821622 0.000524430221890415
"542" "breviserrata" "Onival" 0 0 10 79 0.062469330986797 0.000543414899234718
"543" "reticulata" "Onival" 2 0 43 79 0.0613312040821622 0.000524430221890415
"544" "retusa" "Onival" 0 0 44 79 0.062469330986797 0.000543414899234718
"545" "aurita" "Onival" 0 0 6 79 0.062469330986797 0.000543414899234718
"546" "triandra" "Onival" 0 0 48 79 0.062469330986797 0.000543414899234718
"547" "lanata" "Onival" 12 0 28 79 0.0562106987431927 0.00044292007634951
"548" "herbacea" "Onival" 1 0 27 79 0.0618950360027647 0.00053379613159122
"549" "borealis" "Onival" 1 0 9 79 0.0618950360027647 0.00053379613159122
"550" "myrtilloides" "Onival" 1 0 36 79 0.0618950360027647 0.00053379613159122
"551" "viminalis" "Onival" 0 0 49 79 0.062469330986797 0.000543414899234718
"552" "glabra" "Onival" 0 0 21 79 0.062469330986797 0.000543414899234718
"553" "apennina" "Onival" 0 0 4 79 0.062469330986797 0.000543414899234718
"554" "rubens" "Onival" 0 0 46 79 0.062469330986797 0.000543414899234718
"555" "rosmarinifolia" "Onival" 0 0 45 79 0.062469330986797 0.000543414899234718
"556" "caprea x appendiculata" "Onival" 0 0 12 79 0.062469330986797 0.000543414899234718
"557" "cinerea oleifolia" "Onival" 0 0 14 79 0.062469330986797 0.000543414899234718
"558" "viminalis x caprea" "Onival" 0 0 51 79 0.062469330986797 0.000543414899234718
"559" "viminalis x ?" "Onival" 0 0 50 79 0.062469330986797 0.000543414899234718
"560" "alpina?" "Onival" 0 0 3 79 0.062469330986797 0.000543414899234718
"561" "phylicifolia x caprea ?" "Onival" 0 0 39 79 0.062469330986797 0.000543414899234718
"562" "lapponum x glauca?" "Onival" 0 0 31 79 0.062469330986797 0.000543414899234718
"563" "lapponum x glauca" "Onival" 0 0 30 79 0.062469330986797 0.000543414899234718
"564" "aurita x caprea" "Onival" 0 0 7 79 0.062469330986797 0.000543414899234718
"565" "starkeana" "Onival" 1 0 47 79 0.0618950360027647 0.00053379613159122
"566" "hastata x phylicifolia" "Onival" 1 0 25 79 0.0618950360027647 0.00053379613159122
"567" "lapponum x phylicifolia" "Onival" 1 0 32 79 0.0618950360027647 0.00053379613159122
"568" "acutifolia" "Onival" 0 0 1 79 0.062469330986797 0.000543414899234718
"569" "bicolor" "Onival" 0 0 8 79 0.062469330986797 0.000543414899234718
"570" "polaris" "Onival" 0 0 40 79 0.062469330986797 0.000543414899234718
"571" "cinerea x myrsinifolia" "Onival" 0 0 15 79 0.062469330986797 0.000543414899234718
"572" "fragilis x pentandra" "Onival" 0 0 20 79 0.062469330986797 0.000543414899234718
"573" "elaeagnos" "Ovimin" 7 0 17 95 0.05865941852825 0.000481099202799104
"574" "appendiculata" "Ovimin" 3 0 5 95 0.0607775518668684 0.000515308394815073
"575" "myrsinifolia" "Ovimin" 10 0 34 95 0.0571652369936975 0.000457627328680583
"576" "foetida" "Ovimin" 3 0 18 95 0.0607775518668684 0.000515308394815073
"577" "hastata" "Ovimin" 4 0 24 95 0.0602338061390043 0.000506422251976345
"578" "daphnoides" "Ovimin" 6 0 16 95 0.0591749893015121 0.000489325195806117
"579" "helvetica" "Ovimin" 3 0 26 95 0.0607775518668684 0.000515308394815073
"580" "glaucosericea" "Ovimin" 1 0 23 95 0.0618950360027647 0.00053379613159122
"581" "cinerea" "Ovimin" 8 0 13 95 0.058152754128857 0.000473078701577087
"582" "purpurea" "Ovimin" 54 54 41 95 1 0
"583" "alba" "Ovimin" 11 0 2 95 0.0566839496291876 0.000450183713356029
"584" "fragilis" "Ovimin" 4 0 19 95 0.0602338061390043 0.000506422251976345
"585" "repens" "Ovimin" 0 0 42 95 0.062469330986797 0.000543414899234718
"586" "lapponum" "Ovimin" 0 0 29 95 0.062469330986797 0.000543414899234718
"587" "myrsinites" "Ovimin" 0 0 35 95 0.062469330986797 0.000543414899234718
"588" "phylicifolia" "Ovimin" 0 0 38 95 0.062469330986797 0.000543414899234718
